2017	214	14	55	-0.38
2017	214	15	0	-0.21
2017	214	15	5	-0.35
2017	214	15	10	-0.73
2017	214	15	15	-0.95
2017	214	15	20	-0.93
2017	214	15	25	-0.95
2017	214	15	30	-0.78
2017	214	15	35	-0.49
2017	214	15	40	-0.99
2017	214	15	45	-0.65
2017	214	15	50	-0.63
2017	214	15	55	-0.74
2017	214	16	0	-0.63
2017	214	16	5	-0.75
2017	214	16	10	-0.72
2017	214	16	15	-0.67
2017	214	16	20	-0.74
2017	214	16	25	-0.93
2017	214	16	30	-1.31
2017	214	16	35	-1.31
2017	214	16	40	-0.93
2017	214	16	45	-0.68
2017	214	16	50	-0.42
2017	214	16	55	-0.59
2017	214	17	0	-0.38
2017	214	17	5	-0.29
2017	214	17	10	-0.07
2017	214	17	15	-0.24
2017	214	17	20	-0.25
2017	214	17	25	-0.09
2017	214	17	30	0.05
2017	214	17	35	0.03
2017	214	17	40	-0.01
2017	214	17	45	0.03
2017	214	17	50	-0.11
2017	214	17	55	-0.1
2017	214	18	0	0.12
2017	214	18	5	0.37
2017	214	18	10	0.57
2017	214	18	15	0.49
2017	214	18	20	0.4
2017	214	18	25	0.39
2017	214	18	30	0.38
2017	214	18	35	0.19
2017	214	18	40	0.51
2017	214	18	45	0.09
2017	214	18	50	NaN
2017	214	18	55	NaN
2017	214	19	0	NaN
2017	214	19	5	NaN
2017	214	19	10	-0.1
2017	214	19	15	0.2
2017	214	19	20	0.1
2017	214	19	25	0.19
2017	214	19	30	0.35
2017	214	19	35	0.21
2017	214	19	40	0.11
2017	214	19	45	-0.07
2017	214	19	50	-0.26
2017	214	19	55	-0.21
2017	214	20	0	-0.38
2017	214	20	5	-0.38
2017	214	20	10	-0.34
2017	214	20	15	-0.26
2017	214	20	20	-0.23
2017	214	20	25	-0.23
2017	214	20	30	-0.1
2017	214	20	35	-0.1
2017	214	20	40	-0.29
2017	214	20	45	-0.09
2017	214	20	50	-0.01
2017	214	20	55	-0.1
2017	214	21	0	-0.11
2017	214	21	5	-0.26
2017	214	21	10	-0.24
2017	214	21	15	-0.41
2017	214	21	20	-0.46
2017	214	21	25	-0.41
2017	214	21	30	-0.41
2017	214	21	35	-0.51
2017	214	21	40	-0.47
2017	214	21	45	-0.37
2017	214	21	50	-0.3
2017	214	21	55	-0.24
2017	214	22	0	-0.22
2017	214	22	5	0.02
2017	214	22	10	0.01
2017	214	22	15	-0.08
2017	214	22	20	-0.01
2017	214	22	25	-0.01
2017	214	22	30	-0.11
2017	214	22	35	-0.17
2017	214	22	40	-0.09
2017	214	22	45	-0.17
2017	214	22	50	-0.04
2017	214	22	55	-0.32
2017	214	23	0	-0.39
2017	214	23	5	-0.31
2017	214	23	10	-0.19
2017	214	23	15	-0.17
2017	214	23	20	-0.1
2017	214	23	25	-0.16
2017	214	23	30	-0.06
2017	214	23	35	-0.05
2017	214	23	40	-0.1
2017	214	23	45	-0.13
2017	214	23	50	-0.19
2017	214	23	55	-0.23
2017	215	0	0	-0.37
2017	215	0	5	-0.17
2017	215	0	10	-0.11
2017	215	0	15	-0.09
2017	215	0	20	-0.11
2017	215	0	25	-0.02
2017	215	0	30	-0.03
2017	215	0	35	0.08
2017	215	0	40	0.01
2017	215	0	45	0.06
2017	215	0	50	0.22
2017	215	0	55	0.25
2017	215	1	0	0.27
2017	215	1	5	0.64
2017	215	1	10	0.93
2017	215	1	15	0.74
2017	215	1	20	NaN
2017	215	1	25	NaN
2017	215	1	30	0.65
2017	215	1	35	-0.05
2017	215	1	40	0.03
2017	215	1	45	0.35
2017	215	1	50	0.14
2017	215	1	55	0.09
2017	215	2	0	0.12
2017	215	2	5	0.18
2017	215	2	10	0.28
2017	215	2	15	0.21
2017	215	2	20	0.25
2017	215	2	25	0.19
2017	215	2	30	0.27
2017	215	2	35	0.38
2017	215	2	40	0.28
2017	215	2	45	0.37
2017	215	2	50	0.45
2017	215	2	55	0.49
2017	215	3	0	0.42
2017	215	3	5	0.33
2017	215	3	10	NaN
2017	215	3	15	NaN
2017	215	3	20	0.23
2017	215	3	25	0.04
2017	215	3	30	0.04
2017	215	3	35	-0.14
2017	215	3	40	-0.07
2017	215	3	45	-0.12
2017	215	3	50	-0.26
2017	215	3	55	-0.2
2017	215	4	0	0.21
2017	215	4	5	0.13
2017	215	4	10	NaN
2017	215	4	15	-0.49
2017	215	4	20	-0.45
2017	215	4	25	-0.47
2017	215	4	30	-0.41
2017	215	4	35	-0.42
2017	215	4	40	-0.4
2017	215	4	45	-0.3
2017	215	4	50	-0.27
2017	215	4	55	-0.35
2017	215	5	0	-0.13
2017	215	5	5	0.22
2017	215	5	10	0.5
2017	215	5	15	0.34
2017	215	5	20	0.31
2017	215	5	25	0.24
2017	215	5	30	0.2
2017	215	5	35	0.27
2017	215	5	40	0.36
2017	215	5	45	0.18
2017	215	5	50	0.29
2017	215	5	55	0.22
2017	215	6	0	0.06
2017	215	6	5	0.05
2017	215	6	10	NaN
2017	215	6	15	0.32
2017	215	6	20	0.35
2017	215	6	25	0.18
2017	215	6	30	-0.2
2017	215	6	35	-0.15
2017	215	6	40	-0.21
2017	215	6	45	0.08
2017	215	6	50	0.06
2017	215	6	55	0.04
2017	215	7	0	0.06
2017	215	7	5	0.46
2017	215	7	10	0.21
2017	215	7	15	-0.19
2017	215	7	20	-0.12
2017	215	7	25	-0.37
2017	215	7	30	-0.33
2017	215	7	35	-0.22
2017	215	7	40	-0.39
2017	215	7	45	-0.32
2017	215	7	50	-0.33
2017	215	7	55	-0.32
2017	215	8	0	-0.28
2017	215	8	5	-0.24
2017	215	8	10	-0.36
2017	215	8	15	-0.36
2017	215	8	20	-0.14
2017	215	8	25	-0.36
2017	215	8	30	-0.5
2017	215	8	35	-0.44
2017	215	8	40	-0.44
2017	215	8	45	-0.5
2017	215	8	50	-0.43
2017	215	8	55	-0.21
2017	215	9	0	0.14
2017	215	9	5	-0.13
2017	215	9	10	-0.08
2017	215	9	15	0.04
2017	215	9	20	-0
2017	215	9	25	0.11
2017	215	9	30	0.15
2017	215	9	35	0.16
2017	215	9	40	-0.1
2017	215	9	45	-0.43
2017	215	9	50	-0.45
2017	215	9	55	-0.53
2017	215	10	0	-0.49
2017	215	10	5	-0.44
2017	215	10	10	-0.49
2017	215	10	15	-0.51
2017	215	10	20	-0.46
2017	215	10	25	-0.17
2017	215	10	30	-0.53
2017	215	10	35	-0.88
2017	215	10	40	-1
2017	215	10	45	-0.86
2017	215	10	50	-0.63
2017	215	10	55	-0.57
2017	215	11	0	-0.55
2017	215	11	5	-1.06
2017	215	11	10	-1.35
2017	215	11	15	-1.39
2017	215	11	20	-1.4
2017	215	11	25	-1.32
2017	215	11	30	-1.29
2017	215	11	35	NaN
2017	215	11	40	-1.4
2017	215	11	45	-1.53
2017	215	11	50	-1.75
2017	215	11	55	-1.69
2017	215	12	0	-1.54
2017	215	12	5	NaN
2017	215	12	10	-1.53
2017	215	12	15	-1.49
2017	215	12	20	-1.35
2017	215	12	25	0.06
2017	215	12	30	0.39
2017	215	12	35	0.6
2017	215	12	40	-0.48
2017	215	12	45	-0.88
2017	215	12	50	-0.48
2017	215	12	55	0.03
2017	215	13	0	0.42
2017	215	13	5	0.55
2017	215	13	10	0.91
2017	215	13	15	1.12
2017	215	13	20	-0.14
2017	215	13	25	-1.19
2017	215	13	30	-1.98
2017	215	13	35	-1.6
2017	215	13	40	-1.85
2017	215	13	45	-1.01
2017	215	13	50	-0.38
2017	215	13	55	0.24
2017	215	14	0	-0.44
2017	215	14	5	-0.07
2017	215	14	10	0.2
2017	215	14	15	-0.04
2017	215	14	20	0.47
2017	215	14	25	0.97
2017	215	14	30	1.44
2017	215	14	35	1.71
2017	215	14	40	2
2017	215	14	45	NaN
2017	215	14	50	NaN
2017	215	14	55	NaN
2017	215	15	0	NaN
2017	215	15	5	NaN
2017	215	15	10	NaN
2017	215	15	15	NaN
2017	215	15	20	0.37
2017	215	15	25	0.66
2017	215	15	30	0.96
2017	215	15	35	0.96
2017	215	15	40	1.09
2017	215	15	45	2.51
2017	215	15	50	1.68
2017	215	15	55	1.63
2017	215	16	0	2.05
2017	215	16	5	2.5
2017	215	16	10	2.8
2017	215	16	15	2.92
2017	215	16	20	3.25
2017	215	16	25	3.42
2017	215	16	30	2.31
2017	215	16	35	2.66
2017	215	16	40	2.79
2017	215	16	45	1.79
2017	215	16	50	1.92
2017	215	16	55	1.75
2017	215	17	0	0.49
2017	215	17	5	-1.06
2017	215	17	10	-1.53
2017	215	17	15	-1.58
2017	215	17	20	-1.68
2017	215	17	25	-1.82
2017	215	17	30	-1.25
2017	215	17	35	-1.21
2017	215	17	40	-0.62
2017	215	17	45	0.37
2017	215	17	50	1.77
2017	215	17	55	1.91
2017	215	18	0	1.97
2017	215	18	5	1.61
2017	215	18	10	0.25
2017	215	18	15	-0.6
2017	215	18	20	-0.67
2017	215	18	25	0.64
2017	215	18	30	0.76
2017	215	18	35	NaN
2017	215	18	40	0.64
2017	215	18	45	0.92
2017	215	18	50	1.11
2017	215	18	55	1.26
2017	215	19	0	1.45
2017	215	19	5	1.3
2017	215	19	10	1.54
2017	215	19	15	2.4
2017	215	19	20	3.3
2017	215	19	25	3.45
2017	215	19	30	3.52
2017	215	19	35	NaN
2017	215	19	40	NaN
2017	215	19	45	3.6
2017	215	19	50	2.28
2017	215	19	55	1.25
2017	215	20	0	0.49
2017	215	20	5	-0.87
2017	215	20	10	-0.92
2017	215	20	15	-1.19
2017	215	20	20	-0.53
2017	215	20	25	-0.47
2017	215	20	30	-0.36
2017	215	20	35	0.27
2017	215	20	40	0.19
2017	215	20	45	-0.28
2017	215	20	50	-0.18
2017	215	20	55	-1.6
2017	215	21	0	-1.87
2017	215	21	5	-2.4
2017	215	21	10	-1.36
2017	215	21	15	-0.69
2017	215	21	20	1.13
2017	215	21	25	2.02
2017	215	21	30	3.48
2017	215	21	35	4.28
2017	215	21	40	1.66
2017	215	21	45	0.09
2017	215	21	50	-0.29
2017	215	21	55	0.39
2017	215	22	0	-0.41
2017	215	22	5	-0.04
2017	215	22	10	-0.8
2017	215	22	15	-1.77
2017	215	22	20	0.11
2017	215	22	25	-0.45
2017	215	22	30	-2.03
2017	215	22	35	-2.29
2017	215	22	40	-1.6
2017	215	22	45	-1.34
2017	215	22	50	-2.15
2017	215	22	55	-2.59
2017	215	23	0	-2.46
2017	215	23	5	-1.93
2017	215	23	10	-1.42
2017	215	23	15	-2.44
2017	215	23	20	-2.09
2017	215	23	25	-2.18
2017	215	23	30	-2.52
2017	215	23	35	-3.39
2017	215	23	40	-4.14
2017	215	23	45	-4.2
2017	215	23	50	-4.45
2017	215	23	55	-5.06
2017	216	0	0	-4.41
2017	216	0	5	-4.67
2017	216	0	10	-4.99
2017	216	0	15	-4.46
2017	216	0	20	-4.18
2017	216	0	25	-4.01
2017	216	0	30	-4.2
2017	216	0	35	-4.51
2017	216	0	40	-4.79
2017	216	0	45	-4.95
2017	216	0	50	-4.83
2017	216	0	55	-4.92
2017	216	1	0	-4.34
2017	216	1	5	-4.44
2017	216	1	10	-4.42
2017	216	1	15	-4.2
2017	216	1	20	-3.79
2017	216	1	25	-3.74
2017	216	1	30	-4.21
2017	216	1	35	-4.13
2017	216	1	40	-4.31
2017	216	1	45	-4.35
2017	216	1	50	-4.74
2017	216	1	55	-5.23
2017	216	2	0	-5.53
2017	216	2	5	-6.11
2017	216	2	10	-6.54
2017	216	2	15	-6.81
2017	216	2	20	-6.75
2017	216	2	25	-6.38
2017	216	2	30	-6.28
2017	216	2	35	-6.47
2017	216	2	40	-6.75
2017	216	2	45	-6.88
2017	216	2	50	-7.32
2017	216	2	55	-7.38
2017	216	3	0	-7.69
2017	216	3	5	-7.72
2017	216	3	10	-7.77
2017	216	3	15	-7.79
