Observation Time (UTC),Penetration (mV/m),Quiet (mV/m),Quiet plus Penetration (mV/m)
2017-08-13 23:40:00,-0.0020942010511063084,-0.27899796763834545,-0.28109216868945175
2017-08-13 23:45:00,-0.00045508976200069143,-0.2797686044948582,-0.2802236942568589
2017-08-13 23:50:00,0.000004344740932621237,-0.2803215260345882,-0.28031718129365557
2017-08-13 23:55:00,-0.0003555661754258741,-0.2806998089233706,-0.28105537509879647
2017-08-14 00:00:00,-0.0010053669688216695,-0.2809465298270404,-0.2819518967958621
2017-08-14 00:05:00,-0.0013517709967935574,-0.28110476541143276,-0.2824565364082263
2017-08-14 00:10:00,-0.0015751678467640267,-0.281217592342383,-0.28279276018914706
2017-08-14 00:15:00,-0.0013558513336913668,-0.2813280872857262,-0.2826839386194176
2017-08-14 00:20:00,-0.0017779692841408733,-0.281471339145131,-0.2832493084292719
2017-08-14 00:25:00,-0.004322093665809888,-0.28165048577559804,-0.2859725794414079
2017-08-14 00:30:00,-0.007689136334592394,-0.28186067726996145,-0.28954981360455384
2017-08-14 00:35:00,-0.012372408089873032,-0.2820970637210551,-0.29446947181092814
2017-08-14 00:40:00,-0.016049148699054716,-0.28235479522171314,-0.29840394392076786
2017-08-14 00:45:00,-0.018427536800135917,-0.2826290218647696,-0.30105655866490555
2017-08-14 00:50:00,-0.02127692073448016,-0.2829148937430584,-0.30419181447753857
2017-08-14 00:55:00,-0.02272795671412148,-0.2832075609494134,-0.3059355176635349
2017-08-14 01:00:00,-0.02113525100511858,-0.283502173576669,-0.3046374245817876
2017-08-14 01:05:00,-0.014950312738033962,-0.283793881717659,-0.298744194455693
2017-08-14 01:10:00,-0.003210568852803227,-0.2840778354652173,-0.28728840431802055
2017-08-14 01:15:00,0.008103528455349465,-0.284349184912178,-0.2762456564568285
2017-08-14 01:20:00,0.012236104570890223,-0.2846030801513751,-0.27236697558048484
2017-08-14 01:25:00,0.014486860273909812,-0.28483467127564266,-0.27034781100173283
2017-08-14 01:30:00,0.020116788069271536,-0.28503910837781454,-0.264922320308543
2017-08-14 01:35:00,0.020670224359850463,-0.285211541550725,-0.26454131719087454
2017-08-14 01:40:00,0.013885515784430019,-0.28534712088720776,-0.2714616051027777
2017-08-14 01:45:00,0.008289471136132513,-0.285440996480097,-0.27715152534396453
2017-08-14 01:50:00,0.0055938690472545505,-0.28548831842222677,-0.2798944493749722
2017-08-14 01:55:00,0.0013837992248605122,-0.2854842368064309,-0.2841004375815704
2017-08-14 02:00:00,-0.0030187585889454908,-0.2854239017255435,-0.288442660314489
2017-08-14 02:05:00,-0.004380522999593005,-0.2853024632723985,-0.2896829862719915
2017-08-14 02:10:00,-0.0013388721119715146,-0.28511507153983,-0.28645394365180155
2017-08-14 02:15:00,0.005686049571573418,-0.28485687662067205,-0.2791708270490986
2017-08-14 02:20:00,0.023213298632520286,-0.2845230286077585,-0.2613097299752382
2017-08-14 02:25:00,0.04820874997974096,-0.2841086775939236,-0.23589992761418266
2017-08-14 02:30:00,0.05214576421540667,-0.2836089736720011,-0.23146320945659443
2017-08-14 02:35:00,0.06340084139009061,-0.283019066934825,-0.21961822554473437
2017-08-14 02:40:00,0.08461519598681665,-0.2823341074752295,-0.19771891148841286
2017-08-14 02:45:00,0.0927172045661101,-0.2815492453860485,-0.18883204081993837
2017-08-14 02:50:00,0.10122981672332725,-0.2806596307601161,-0.17942981403678882
2017-08-14 02:55:00,0.0978919711867872,-0.27966041369026606,-0.18176844250347884
2017-08-14 03:00:00,0.09869113529663555,-0.2785467442693326,-0.1798556089726971
2017-08-14 03:05:00,0.10088653697308952,-0.2773137725901498,-0.17642723561706025
2017-08-14 03:10:00,0.09113205239033398,-0.2759566487455515,-0.1848245963552175
2017-08-14 03:15:00,0.07281486913861185,-0.2744705228283717,-0.20165565368975985
2017-08-14 03:20:00,0.06316890310724319,-0.272852883004853,-0.2096839798976098
2017-08-14 03:25:00,0.061865670371891585,-0.2711105697348715,-0.20924489936297994
2017-08-14 03:30:00,0.05218425561246119,-0.26925276155171207,-0.21706850593925087
2017-08-14 03:35:00,0.019837144056249235,-0.26728863698865973,-0.2474514929324105
2017-08-14 03:40:00,-0.017404446373690263,-0.2652273745789991,-0.28263182095268935
2017-08-14 03:45:00,-0.052874666930045416,-0.2630781528560149,-0.31595281978606027
2017-08-14 03:50:00,-0.08694756605505638,-0.2608501503529921,-0.34779771640804846
2017-08-14 03:55:00,-0.08873534690613445,-0.2585525456032154,-0.3472878925093498
2017-08-14 04:00:00,-0.04114211872679582,-0.25619451713996955,-0.2973366358667654
2017-08-14 04:05:00,-0.001193009465452799,-0.2537852434965397,-0.2549782529619925
